Supplementary Table 2. Expression of genes in TEC and dynamic step tissue specificity calls.																
																
Ensembl ID	Gene Symbol	GNF GeneAtlas Specificity	calculated FPKMs							CuffDiff FPKMs						
ENSMUSG00000074139	1700057G04Rik	TRE	0.009347969	0.137257274	0.027574315	0.254578525	0.036943281	0.111448608	0.063777163	0.0269121	0.186856	0.0792982	0.540853	0.0824719	0.147783	0.171519
ENSMUSG00000074141	Il4i1	TRE	2.062890044	276.7638071	77.18040242	280.9015483	270.8593487	279.2821666	285.1866345	2.38568	300.116	81.1433	301.199	286.467	297.73	299.96
ENSMUSG00000074147	Bcl2a1a	TRE	0.727078857	73.98503803	13.9328569	69.75654021	29.3833458	72.81719192	33.08501202	0.0669538	3.98626	1.33442	6.05826	1.47995	5.9724	1.62986
ENSMUSG00000074148	Bcl2a1d	TRE	1.132737516	113.7543393	20.00766384	101.9764507	46.13519632	109.3041183	49.53574334	0.183869	14.0242	2.32253	12.0429	6.58503	13.1954	5.99323
ENSMUSG00000074155	Klk5	TRE	0.122632681	16.0941964	1.46417608	19.23434245	0.553880857	13.64267845	0.997280614	0.121965	14.3599	1.28523	17.1978	0.478731	11.8739	0.767851
ENSMUSG00000074178	Gm10638	TRE	2.362474569	1.226716034	1.2970592	0.943487704	1.532390954	1.247776595	1.334656021	1.41685	0.669909	0.668624	0.585297	0.751697	0.433808	0.571482
ENSMUSG00000074179	Gm10639	TRE	0.106029144	11.02014903	2.738429762	17.07085327	5.35575847	20.7722115	8.471260478	0	0.391492	0.0424998	0.5031	0.113632	0.35171	0.0274983
ENSMUSG00000074181	Gm3776	TRE	0.17647142	14.47749063	3.7332813	23.47807775	7.501421624	30.27206034	12.19229246	0	0.15329	0.0609521	0.156018	0.0796933	0.284025	0.0157044
ENSMUSG00000074183	Gsta1	TRE	0.198454693	15.80812795	4.110571724	25.72151302	8.323657821	32.25223714	13.0443957	0.0134746	0.520529	0.0956301	1.20374	0.460927	1.67524	0.559016
ENSMUSG00000074195	AI747448	TRE	0.025348998	1.671365577	1.421885711	5.169058307	3.515028011	7.157040384	5.558958667	0.00714783	0.775824	0.52423	3.34138	2.17374	4.43193	3.58671
ENSMUSG00000074196	Gm6289	TRE	0.416133358	1.67399796	0.973954067	2.007447592	2.2372539	2.185294053	2.436126589	0.0316029	0.452305	0.130423	0.528384	0.715279	0.702297	0.858465
ENSMUSG00000074199	Krtdap	TRE	1.92783416	85.61873979	215.4377578	104.8835608	62.48688575	168.0855635	104.9177835	1.37947	61.7522	147.372	73.5281	40.9838	118.946	70.5765
ENSMUSG00000074206	Adh6b	TRE	0.048790948	0.961645904	0.042366195	1.46895655	0.06543783	1.391064569	0.088792697	0.0251263	0.795081	0.0230111	1.25239	0.0220321	1.07791	0.0369351
ENSMUSG00000074221	Zfp568	TRE	4.064164086	4.07948951	3.846216137	3.058503327	3.121868482	2.935880247	2.669098063	4.54798	4.637	4.09456	3.42857	3.38132	3.13889	2.88566
ENSMUSG00000074224	4932431P20Rik	TRE	0.008388107	0.036421536	0.01658745	0.055049493	0.011852476	0.027092676	0.014027361	0.00688337	0.0371642	0.0140717	0.0529777	0.0105074	0.026528	0.0126788
ENSMUSG00000074254	Cyp2a4	TRE	1.04400269	27.33785481	25.24971569	56.48397616	29.61204178	72.90666298	44.60183785	0	0.257045	0.0431725	0.44905	0.0541711	0.345328	0.0475566
ENSMUSG00000074269	2410076I21Rik	TRE	0.819331591	1.875498698	0.347032838	2.453829475	1.710332301	2.213227432	2.370352088	0.550211	1.48092	0.179785	1.94074	1.30488	1.55433	1.74874
ENSMUSG00000074274	D930028M14Rik	TRE	0	0.6061578	0.021363883	0.854711084	0.028622722	0.576958762	0.083384329	0	0.574623	0.0205755	0.805755	0.0244202	0.535424	0.0813418
ENSMUSG00000074300	BC030870	TRE	0	0.532800197	0.12974176	0.682100212	0.043456078	0.35753477	0.04219906	0	0.481093	0.111548	0.656634	0.0428709	0.318025	0.0410988
ENSMUSG00000074304	Vmn1r157	TRE	0	0.004368878	0	0.003561404	0	0.00065788	0.002588272	0	0	0	0	0	0	0
ENSMUSG00000074309	Vmn1r148	TRE	0	0.0151939	0	0.004357103	0	0.00063652	0.004912157	0	0	0	0	0	0	0
ENSMUSG00000074311	Vmn1r139	TRE	0	0.139146968	0.008047707	0.184539471	0.005391044	0.089707592	0.001745034	0	0.132412	0	0.147433	0	0.107967	0
ENSMUSG00000074316	Vmn1r132	TRE	0	0.004368878	0	0.004326706	0	0.00148023	0.002588272	0	0	0	0	0	0	0
ENSMUSG00000074322	Vmn1r112	TRE	0	0.081203742	0.004440807	0.18810063	0.014874167	0.063880886	0.000962928	0	0.0633794	0	0.143016	0.0117391	0.0628699	0
ENSMUSG00000074325	Vmn1r125	TRE	0	0.000574876	0.000824927	0	0	0.002227821	0	0	0	0	0	0	0	0
ENSMUSG00000074331	Vmn1r100	TRE	0	0.0151939	0	0.004357103	0	0.00063652	0.004912157	0	0	0	0	0	0	0
ENSMUSG00000074336	Apoc4	TRE	0.061664729	5.311856509	0.060632158	5.006952068	0.162466473	3.809573607	1.183252057	0.0508209	3.97954	0.04903	3.76248	0.129734	2.79602	0.867696
ENSMUSG00000074340	Ovgp1	TRE	0.365085368	2.123931137	0.554774973	1.987679426	0.393496779	1.447879148	0.429878729	0.32314	1.88562	0.459595	1.69637	0.326414	1.25333	0.389304
ENSMUSG00000074344	Adora3	TRE	0.027303125	3.420969224	1.718139939	5.067233432	6.078494054	5.888845019	7.404528426	0.0262005	2.5683	1.17764	3.63907	4.35841	4.29991	5.07165
ENSMUSG00000074357	AA386476	TRE	0.480819428	0.30105417	0.335003172	0.269535338	0.480701093	0.339064506	0.459708948	0.415053	0.24164	0.280175	0.225743	0.375363	0.258284	0.359535
ENSMUSG00000074359	Psg23	TRE	1.095830338	5.324574349	1.715467837	5.708628766	3.434895877	5.64175379	3.241110525	0.383526	2.39548	0.508148	2.41437	1.2463	2.39711	1.12854
ENSMUSG00000074365	Crxos1	TRE	0.0605606	0.589880816	0.080289651	1.024339238	0.164992943	0.576856438	0.150685423	0.118491	1.09968	0.0936384	1.90814	0.242685	0.976582	0.225574
ENSMUSG00000074369	Obox2	TRE	0.014488218	0.088638376	0.015864434	0.074949789	0.025303234	0.061418024	0.029485569	0	0.0274043	0	0.0179826	0	0.029743	0
ENSMUSG00000074380	Gm10681	TRE	0.018490766	0.159859091	0.012299007	0.169110371	0.011462858	0.082521808	0.004869936	0	0	0.00618008	0	0	0	0
ENSMUSG00000074384	AI429214	TRE	1.820253646	2.818203556	1.36321663	3.121286217	2.659236619	3.167626525	2.64852838	1.86532	2.87138	1.34008	3.17587	2.56848	3.11993	2.58879
ENSMUSG00000074417	Gm14548	TRE	0.045617305	1.833635332	0.365192681	2.33214018	0.18681117	1.723061882	0.239675113	0	0.252786	0.0148312	0.325199	0	0.198136	0
ENSMUSG00000074435	Smcp	TRE	0	1.058451113	0.183760931	2.208226024	0.492395313	2.705610292	0.717228307	0	0.959879	0.154384	2.0716	0.465138	2.38881	0.667043
ENSMUSG00000074437	Defa-rs1	TRE	0.051986114	4.725986716	0.025441107	6.677531682	0	3.640820554	0	0.0232091	1.66609	0	2.50459	0	1.35004	0
ENSMUSG00000074439	Defa5	TRE	0	1.220070426	0.007095253	1.220665358	0	0.534328253	0	0	0.0279756	0	0	0	0	0
ENSMUSG00000074443	Defa22	TRE	0.017268087	7.277087488	0.11545676	8.472636889	0.021935468	4.224293983	0.011044941	0	0.773746	0	0.853831	0	0.36108	0
ENSMUSG00000074444	Gm15284	TRE	0.016361296	2.404684247	0.086543856	3.169181641	0	2.070126949	0	0	0.216858	0	0.337517	0	0.116699	0
ENSMUSG00000074445	Sprr2a3	TRE	18.46865676	88.92410652	81.11035173	35.38738726	25.7912327	35.91473007	20.49365188	2.3267	11.6996	10.3137	4.47261	3.49734	4.17248	2.57791
ENSMUSG00000074447	Defa21	TRE	0.017309398	10.182343	0.192320961	11.56791112	0.021987945	6.442285778	0.011071365	0	3.4788	0.0763752	3.81025	0	2.39355	0
ENSMUSG00000074461	Gm10699	TRE	1.399009366	2.155847584	1.893923309	2.619787142	3.46270231	2.965337713	3.15105061	0.850615	1.05996	0.868917	1.25416	1.6959	1.27775	1.51172
ENSMUSG00000074476	Spc24	TRE	8.2460058	9.459156461	4.778594542	8.17141589	8.63666604	5.749737789	6.712037699	8.66376	10.6518	4.28134	8.21508	8.5322	5.58763	6.32188
ENSMUSG00000074480	Mex3a	TRE	5.027401562	8.96942966	8.762084202	5.499056828	7.368893892	4.328505479	5.347605923	5.35802	9.48851	8.86717	5.79453	7.52029	4.39931	5.42202
ENSMUSG00000074483	Bglap	TRE	0.032887856	10.50299785	1.014577985	21.95174959	0.546970294	12.79214798	0.662621152	0	1.34593	0	3.85739	0	1.98207	0
ENSMUSG00000074486	Bglap2	TRE	0.030723263	9.462101658	1.797423511	17.11368411	1.102886193	11.96268985	1.208541662	0	0.253301	0	0.517963	0	0.197071	0
ENSMUSG00000074489	Bglap-rs1	TRE	0.62277775	7.257210881	5.220180207	9.269754614	4.439135562	12.2306233	5.482852964	1.0227	11.2565	6.47301	12.7569	6.00038	18.9582	7.80762
ENSMUSG00000074491	Clec4g	TRE	0.008738319	1.847602264	0.214799915	1.745154236	0.299294115	1.363813791	0.447133359	0.00862401	1.43647	0.12647	1.38001	0.155918	0.983264	0.305362
ENSMUSG00000074500	Zfp558	TRE	1.193127314	0.771327782	1.097866233	0.862364174	0.655596632	0.553222525	0.457069656	1.09223	0.694513	0.938772	0.741342	0.526644	0.485484	0.399157
ENSMUSG00000074505	Fat3	TRE	3.011145343	0.717529168	2.822477528	0.212329079	0.165912718	0.170770719	0.154296941	3.63457	0.963439	3.29086	0.395725	0.373272	0.403093	0.330432
ENSMUSG00000074527	Gm14296	TRE	5.887801321	12.07301803	5.6875941	12.73427533	7.043139335	9.890945799	7.120062688	0	0	0	0	0	0	0
ENSMUSG00000074570	Cass4	TRE	4.313945431	2.960781522	0.725483751	3.3103249	3.817402053	3.732211965	3.793177309	6.40423	4.14683	0.835985	4.55372	4.73576	4.90272	4.88073
ENSMUSG00000074575	Kcng1	TRE	0	0.386488229	0.009468731	0.488092766	0.028543356	0.375744616	0.046196176	0	0.539325	0.0102319	0.70684	0.0465738	0.629351	0.0525123
ENSMUSG00000074576	Mocs3	TRE	3.212441718	2.676120309	2.742183836	3.073780852	3.760855932	3.290987054	4.151677431	3.31764	2.72935	2.68359	3.12065	3.68992	3.25431	4.04904
ENSMUSG00000074595	Wfdc6a	TRE	0.006258934	0.698444801	0.024616516	0.700751614	0	0.501992014	0	0	0.467377	0	0.391733	0	0.306675	0
ENSMUSG00000074619	1700034I23Rik	TRE	0.040110563	0.061159968	0.045506438	0.056018132	0.120920312	0.085274711	0.139130931	0.0137028	0.0463958	0.00892072	0.028198	0.0260083	0.0347305	0.0754076
ENSMUSG00000074635	3110070M22Rik	TRE	1.027708904	0.689327317	0.516300215	1.159998497	1.192693927	1.240581919	1.428734407	0.718167	0.58056	0.411513	0.874946	0.91572	0.982386	1.13734
ENSMUSG00000074639	BC089597	TRE	0.065581649	1.278795183	0.680777338	2.352920671	0.338377091	2.307900444	0.726616171	0.0448954	0.924216	0.486253	1.82054	0.210339	1.57243	0.354189
ENSMUSG00000074652	Myh7b	TRE	0.073081159	2.685146398	0.152718657	3.420565886	0.416021047	3.430764541	0.451106447	0.0222564	2.21962	0.0843258	2.78327	0.309637	2.7471	0.341602
ENSMUSG00000074653	Lrrc31	TRE	0.031629711	1.705373907	0.669637552	2.552689064	0.258054823	1.79060149	0.393033512	0.0302354	3.26807	1.12138	5.12907	0.381493	3.53137	0.654077
ENSMUSG00000074657	Kif5a	TRE	0.400586708	1.717123432	0.767905061	2.36403005	0.685168921	2.123588384	0.516575785	0.438641	1.84718	0.737294	2.5682	0.713894	2.27178	0.565154
ENSMUSG00000074673	Ttll9	TRE	0.611211614	11.16998622	1.160146754	13.09658152	38.83378342	18.64378367	41.48049822	0.613758	9.967	1.01735	11.589	33.5893	16.1825	36.4168
ENSMUSG00000074676	Foxs1	TRE	0.927181647	5.899361615	2.17332293	5.836664167	14.77688958	9.080128659	15.98031092	0.953805	5.93652	2.10738	5.89754	14.3403	8.8979	15.5828
ENSMUSG00000074677	Sirpb1c	TRE	0	0.072765158	0.001874124	0.080746184	0	0.03236483	0	0	0.0380093	0	0.039356	0	0.0174426	0
ENSMUSG00000074695	Il22	TRE	0.044197706	7.417370673	0.053114868	7.058506386	3.299319144	5.370479634	3.637348947	0.0203631	3.31806	0.0282322	2.74159	1.31299	2.27336	1.30267
ENSMUSG00000074734	4933416C03Rik	TRE	0.000962998	0.018853084	0.003569561	0.014569933	0.000906138	0	0	0	0.0193054	0	0.0148993	0	0	0
ENSMUSG00000074736	Tmem90b	TRE	0.008812824	2.39389392	0.194968205	1.928925876	2.954607494	2.052019209	3.556834224	0.00575104	2.96313	0.265211	2.68161	4.29788	2.85609	5.23388
ENSMUSG00000074764	Sel1l2	TRE	0.040031529	4.219007342	1.312040137	4.356318504	5.718819849	3.943461986	5.462357035	0.030462	3.55671	1.33762	3.78204	4.71699	3.3196	4.6595
ENSMUSG00000074766	Ism1	TRE	0.070043089	0.866063561	0.090618714	1.215906467	0.043707013	0.6712521	0.047158596	0.064783	0.82317	0.0816534	1.1119	0.035737	0.627859	0.04147
ENSMUSG00000074768	Bhmt	TRE	0.019090576	1.905322813	0.028156358	2.983834406	0.050297448	1.900133317	0.021368609	0.0051848	0.910405	0.0135587	1.34683	0.012405	0.869406	0.00600391
ENSMUSG00000074771	Ankrd5	TRE	0.071143837	0.125353546	0.13640745	0.08252316	0.014058063	0.077108449	0.031853306	0.0674639	0.127052	0.16562	0.0819433	0.0140546	0.0745806	0.0330133
ENSMUSG00000074793	Hspa12b	TRE	0.64454827	0.893537871	0.561515573	0.856476891	0.667100308	1.03783813	0.636140495	1.56628	1.6361	1.11815	1.19189	1.36991	1.86339	1.15658
ENSMUSG00000074796	Slc4a11	TRE	0.298830827	16.89290036	67.36650104	19.65025998	51.35933252	26.79407632	59.32629344	0.253375	15.4854	55.6331	17.7851	43.2484	23.106	52.781
ENSMUSG00000074817	Papolb	TRE	0.312353164	0.374674474	0.202650722	0.348626642	0.27150566	0.289979339	0.257101681	0.0161791	0.138751	0.00242451	0.181477	0.032374	0.0850391	0.0224532
ENSMUSG00000074825	Itpripl1	TRE	1.217723709	3.201224482	2.681290585	2.907929606	2.861929652	3.507012462	3.1930895	1.39319	3.95481	3.20034	3.6453	3.46872	4.36121	3.95927
ENSMUSG00000074870	Cts3	TRE	0	0.076983428	0.003866398	0.182447943	0.067341176	0.038357263	0.025151251	0	0.0543992	0	0.152699	0.0292804	0.0253078	0
ENSMUSG00000074871	Ctsm	TRE	0.009014113	0.039706569	0.004431586	0.163657623	0.005937313	0.073273841	0.017296708	0.00979255	0.0174731	0	0.110418	0	0.0579547	0
ENSMUSG00000074872	Ctxn2	TRE	0	0.25835878	0.010380603	0.24492039	0.013907636	0.205965069	0	0	0.251175	0.0103518	0.247304	0.0118656	0.203631	0
ENSMUSG00000074881	Mageb3	TRE	0.021359733	0.061625016	0.015475205	0.018142742	0.038504585	0.056048596	0.027324045	0.0133139	0.0484458	0.0130013	0.00681347	0.0326941	0.043367	0.0169707
ENSMUSG00000074882	Cyp2c68	TRE	0.00314762	0.490514861	0.744017238	0.775615472	0.020732381	0.586666247	0.120124947	0	0.193735	0.388078	0.361137	0.0163626	0.310595	0.0707403
ENSMUSG00000074892	B3galt5	TRE	12.94048139	11.8478367	6.974779896	18.07818714	54.08103815	29.40194864	57.62035512	14.4152	12.98	7.35325	19.7433	55.6766	31.1595	60.4541
ENSMUSG00000074923	Pak6	TRE	0.065677875	1.758392803	0.9168008	2.107062109	1.431367772	2.260018437	1.544851682	0.0665712	1.90491	0.901532	2.32684	1.50891	2.36166	1.61575
ENSMUSG00000074934	Grem1	TRE	0.363390336	9.568681181	2.529790265	13.39330923	14.69118223	17.81115873	18.70096064	0.173828	9.45964	2.26974	13.3157	13.3672	16.9599	17.4788
ENSMUSG00000074968	Ano3	TRE	0.005229278	0.808771104	0.180694514	0.81981014	0.169265731	0.53114389	0.126144052	0.00162164	0.790488	0.188124	0.809341	0.201023	0.572604	0.15944
ENSMUSG00000074971	Fibin	TRE	0.346204685	1.119366572	3.801217234	1.317434638	0.449158156	1.643052852	0.5905013	0.337621	1.14483	3.62486	1.32705	0.404594	1.60757	0.578026
ENSMUSG00000075012	Fjx1	TRE	1.083061501	1.358082901	0.884504419	1.160143208	0.347845743	1.02349304	0.429386313	1.11833	1.38918	0.858705	1.17579	0.33923	1.01215	0.409098
ENSMUSG00000075040	Zfp408	TRE	5.568524148	5.052032431	4.639073317	4.455743037	7.207488939	5.531402098	7.559203259	5.72963	5.06901	4.45829	4.44883	6.97157	5.41589	7.2796
ENSMUSG00000075044	Slc22a29	TRE	0.006965977	0.438071029	0.060806846	0.606754667	0.036910087	0.351410331	0.035644392	0	0.373324	0.0301399	0.485711	0.0135681	0.241955	0.0302272
ENSMUSG00000075122	Cd80	TRE	0.356688552	42.32209399	4.4825867	53.80933624	71.61674677	59.17891406	77.1706568	0.510834	59.4607	6.04845	74.9473	95.4082	81.0743	103.153
ENSMUSG00000075217	4833423E24Rik	TRE	0.492015056	27.72358912	34.27766456	35.21116813	26.90765149	50.02336325	35.41756719	0.42586	23.8593	27.9421	30.1475	21.3039	41.3873	29.0767
ENSMUSG00000075225	Ccdc162	TRE	0.850629854	3.190035518	1.797496491	4.212797635	1.631701779	4.993872128	2.006877924	0.841404	3.03036	1.69473	3.8876	1.45038	4.76202	1.88551
ENSMUSG00000075227	Znhit2-ps	TRE	10.17520981	8.558682151	6.714313335	7.89610769	9.23002345	8.796918344	10.11186332	10.6083	8.72977	6.56414	8.0217	8.98339	8.67816	9.8749
ENSMUSG00000075269	Bex6	TRE	0.015526455	0.486350238	0.015266466	0.991848656	0	0.235594442	0	0.0168673	0.477824	0.0147031	0.958402	0	0.233131	0
ENSMUSG00000075271	Ttc30a1	TRE	3.326915704	2.005716166	1.792845186	1.916921818	2.043154636	1.713202585	1.718057193	2.06509	1.13388	0.918266	1.08222	1.12415	0.80036	0.854725
ENSMUSG00000075289	Carns1	TRE	0.733014602	1.633181689	1.070353174	2.427734723	1.740291071	2.416017783	2.057331802	0.726196	1.6072	0.993627	2.36674	1.60688	2.17498	1.89149
ENSMUSG00000075296	Aldh3b2	TRE	4.679645472	16.61042785	6.195407187	14.17318166	6.298219856	19.64784883	8.667714512	3.81952	13.0507	4.47202	10.6178	3.89319	14.6497	5.87786
ENSMUSG00000075302	4933404M02Rik	TRE	0.031026279	1.706840113	1.446019764	0.557045177	0.114441792	0.517863255	0.071441634	0.0200194	1.26291	1.07862	0.419518	0.0776655	0.395204	0.0573696
ENSMUSG00000075304	Sp5	TRE	0	0.204885894	0.048274747	0.091223971	0.034040594	0.072817915	0.07602864	0	0.202888	0.0400193	0.0855104	0.0286816	0.0609683	0.0646384
ENSMUSG00000075307	Kbtbd10	TRE	0.376144594	2.36151584	2.761091777	1.901191326	1.996002873	1.712457686	1.886672755	0.244889	2.08013	2.38028	1.67051	1.55796	1.43849	1.52612
ENSMUSG00000075316	Scn9a	TRE	0.095049807	4.640115388	0.294739055	4.925018178	7.205545556	4.804243249	7.43675111	0.0554591	4.37405	0.227216	4.67406	6.63535	4.60318	6.87159
ENSMUSG00000075318	Scn2a1	TRE	1.055977025	0.409805564	1.124624329	0.311044684	0.297631522	0.309912129	0.298508236	0.925308	0.211287	0.905858	0.143037	0.0616018	0.111705	0.0659724
ENSMUSG00000075324	Fign	TRE	0.607602481	0.070751953	0.0377332	0.102225017	0.049991141	0.058679331	0.037836572	0.6139	0.0569601	0.0267325	0.0912765	0.0339145	0.0406507	0.0237497
ENSMUSG00000075330	A930003A15Rik	TRE	1.440276459	2.278544347	0.443443771	2.714707997	0.804927727	1.08798885	0.781644254	1.33138	2.11496	0.350277	2.49138	0.703126	0.982557	0.600426
ENSMUSG00000075334	Rprm	TRE	0.185838909	23.41582774	1.542216311	22.72601568	38.90560148	27.37692714	39.6915689	0.195974	23.8685	1.51044	23.1044	37.8439	27.0287	38.8056
ENSMUSG00000075370	Igll1	TRE	0.02989805	2.57544558	1.366979559	3.618802172	5.78971431	2.900217653	6.023828652	0.01624	2.15972	1.21421	3.16328	4.69831	2.51409	5.05183
ENSMUSG00000075404	Ciita	TRE	4.139251726	5.184212459	3.826662873	6.846013382	12.15645517	7.494043339	12.71156231	3.67396	4.57921	3.19922	6.05873	10.2922	6.46327	10.795
ENSMUSG00000075410	Gm11744	TRE	0.419728984	4.005902837	0.633790291	4.354558636	6.595600241	7.067484621	8.092310935	0.0830217	1.58182	0.164777	1.82798	1.70064	2.52734	2.23703
ENSMUSG00000075420	1110017F19Rik	TRE	0.344011004	3.465198827	7.24510889	3.111688841	1.798095198	3.884882151	2.200348746	0.30351	3.31419	6.74101	2.93038	1.58872	3.63752	2.01225
ENSMUSG00000075478	Slitrk1	TRE	0.007662739	0.327537398	0.23356723	0.48435227	1.901113918	0.766844345	2.006228136	0.00832448	0.334295	0.228119	0.492413	1.82481	0.755484	1.96205
ENSMUSG00000075502	Gm5465	TRE	1.356927368	0.812275844	0.67873312	0.812511276	1.230575574	0.858615015	1.23998542	0.364365	0.38525	0.112608	0.320823	0.242626	0.195069	0.286943
ENSMUSG00000075511	1700001L05Rik	TRE	0.473324334	3.369635847	0.893189145	3.115278531	6.354944084	3.352683869	5.480003416	0.457363	3.2685	0.844257	3.06514	5.895	3.14061	5.17747
ENSMUSG00000075524	4930407I10Rik	TRE	0.004644979	0.202334787	0.006850798	0.248313485	0.006119003	0.130894604	0.002971002	0.00481516	0.204803	0.00675384	0.253134	0.0060366	0.129504	0.00289354
ENSMUSG00000075551	Cyp3a41a	TRE	0.005296726	1.518464001	0.071957642	2.631569237	0.044772767	1.272253688	0.070015982	0	0	0	0	0	0	0
ENSMUSG00000075552	Cyp3a41b	TRE	0.002643203	1.525423805	0.071817442	2.656657195	0.044685533	1.258793433	0.063117027	0	0.0482158	0	0.108659	0	0.0397054	0
ENSMUSG00000075569	Rsph10b2	TRE	0.461089052	1.554170442	1.706546153	1.575121719	0.487073835	1.1032133	0.422903928	0.344033	1.19666	1.20514	1.27208	0.369599	0.796936	0.314611
ENSMUSG00000075588	Hoxb2	TRE	0.788352952	0.52411175	0.72670504	0.430718509	0.155778991	0.441464543	0.100848601	0.806205	0.517041	0.696349	0.424905	0.143065	0.429509	0.098935
ENSMUSG00000075593	Gal3st4	TRE	2.803650545	1.305553655	3.906484541	0.904739691	0.90323204	0.65151468	0.624787124	3.64379	1.65782	5.04758	1.03135	1.03799	0.784234	0.678761
ENSMUSG00000075600	Zc3h3	TRE	5.33928461	4.243161569	4.281207793	4.924465457	7.842101922	6.145762	7.848717491	0.445819	0.282214	0.400867	0.408139	0.469241	0.356641	0.549919
ENSMUSG00000075604	Cyp11b1	TRE	0.004031572	1.771934304	0.019820319	1.376492466	0.00265547	1.042143464	0.007735972	0.00397883	1.37564	0.0194947	1.07087	0	0.834024	0
ENSMUSG00000076433	BC100451	TRE	0.061410965	0.267778775	0.170169266	0.157671062	0.080898943	0.284390954	0.114267414	0.0628282	0.267868	0.166512	0.154762	0.0725541	0.275148	0.111694
ENSMUSG00000076434	Wfdc3	TRE	0.071479642	1.282775447	0.163993015	1.237681983	0.047081393	0.955493032	0.015239836	0.109524	1.25077	0.172383	1.26518	0.0443556	0.78363	0.0186246
ENSMUSG00000076436	Oxct2a	TRE	0	0.232393722	0.009094824	0.301661087	0.040616618	0.203845605	0.07888347	0	0.0980788	0.00583952	0.189234	0.00909725	0.0860437	0.04632
ENSMUSG00000076438	Oxct2b	TRE	0	0.248894819	0.022152675	0.185045067	0.084798634	0.177908538	0.090580308	0	0.0946584	0	0.061623	0.0511709	0.0689773	0.0271604
ENSMUSG00000076439	Mog	TRE	0.07018396	0.106174674	0.025094085	0.135146624	0.025215255	0.069152816	0.008161958	0.0522785	0.0948808	0.0519434	0.130601	0.0240379	0.0683887	0.0215654
ENSMUSG00000076441	Ass1	TRE	4.293843066	14.91454051	7.758056196	17.1432218	3.978895886	11.45772453	5.165378947	3.41355	11.3823	5.61133	12.7134	2.92283	8.21514	3.77252
ENSMUSG00000076612	Ighg2c	TRE	0.017909228	2.239569865	0.255335424	3.296707878	1.14423582	3.01836635	1.300145384	0.0194558	2.10901	0.248317	3.05733	1.05239	2.74344	1.17749
ENSMUSG00000076931	Iglc3	TRE	0.130758943	24.84047183	7.521309604	31.56883252	75.07796627	50.92867421	84.91391489	0.0996075	20.6448	6.10934	25.7818	58.1498	40.4995	68.1822
ENSMUSG00000076937	Iglc2	TRE	0.017909228	3.497410474	1.012537025	4.48894196	10.28632613	6.958741715	10.61880856	0	0.662425	0.208922	0.439902	0.971248	0.575365	0.963567
ENSMUSG00000078127	Fam170b	TRE	0.000800841	0.058122225	0.01464621	0.082877037	0.026374427	0.079854357	0.028489764	0	0.0571595	0.012134	0.0730319	0.023853	0.0617651	0.0160416
ENSMUSG00000078129	1700007I08Rik	TRE	0.672437232	0.028311027	0.028437734	0.021879167	0	0.039183524	0.009249494	0.658883	0.0294697	0.0281161	0.0148397	0	0.0387154	0.00909587
ENSMUSG00000078137	Gm1337	TRE	0	0.441470897	2.368707941	0.265733683	0.249999839	0.401695206	0.317026842	0	0.449695	2.31371	0.269907	0.234318	0.394713	0.309761
ENSMUSG00000078144	Capns2	TRE	6.635395898	0.679238395	4.616039445	0.984234657	0.442765773	1.445390565	0.429958256	6.45971	0.684311	4.32936	1.00128	0.399863	1.41783	0.379405
ENSMUSG00000078161	BC007180	TRE	9.178112126	0.981056787	1.226124148	1.003123479	0.360536503	0.881538136	0.369831934	9.44429	0.994136	1.19707	1.01444	0.357036	0.871432	0.361449
ENSMUSG00000078173	Lenep	TRE	0.678312019	0	0	1.368359571	0.893565601	0	0	0.323946	0.377313	1.32801	0.79029	1.36375	0.439984	0.411694
ENSMUSG00000078179	Rnf148	TRE	0.026278432	0.12861638	0.172256009	0.035341006	0.034617554	0.104432472	0.0112054	0.0259357	0.131414	0.166785	0.035676	0.0356926	0.103234	0.0109226
ENSMUSG00000078209	Gm14374	TRE	0	0.001199631	0	0.002948002	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078211	Gm3763	TRE	0	0.000928618	0	0.002948002	0.000561109	0	0	0	0	0	0	0	0	0
ENSMUSG00000078213	Gm3750	TRE	0	0.000712523	0	0.00303554	0.000737608	0.000438292	0	0	0	0	0	0	0	0
ENSMUSG00000078215	Gm10921	TRE	0	0.001199631	0	0.002637716	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078216	Gm10922	TRE	0	0.000880793	0	0.002948002	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078217	Gm14347	TRE	0	0.000880793	0	0.002360092	0	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078218	Gm3706	TRE	0	0.000868397	0	0.002973795	0.000566018	0.000336333	0	0	0	0	0	0	0	0
ENSMUSG00000078219	Gm3701	TRE	0	0.001199631	0	0.002948002	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078220	Gm14351	TRE	0	0.001199631	0	0.002948002	0.000561109	0	0	0	0	0	0	0	0	0
ENSMUSG00000078221	Gm14345	TRE	0	0.001199631	0	0.002654047	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078222	Gm14346	TRE	0	0.001199631	0	0.002948002	0.000561109	0.000333415	0	0	0	0	0	0	0	0
